id,promotion_id,titre,url,ville,region,quartier,adresse,type_bien,standing,statut_construction,date_livraison,prix,prix_text,prix_type,prix_m2,surface,surface_text,nombre_pieces,nombre_chambres,nombre_sdb,description_courte,description_complete,caracteristiques,equipements,equipements_complets,images,images_completes,video_url,video_id,videos_completes,has_video,plans,logo_agence,nom_agence,caracteristiques_detaillees,localisation_exacte,informations_promotion,conditions_vente,promoteur_info,contact_info,date_scraping,page_source,is_valid
4507,4507,Résidence Les Chênes  La Soukra,https://www.mubawab.tn/fr/p/4507/details,,,,La Soukra,Résidence,Haut standing,Finalisé,,300000.0,"À partir de 
							300 000 TND",À partir de,0,0,,0,0,0,Résidence Les Chênes  La Soukra,Écoles Hôpitaux,,,Parking; Ascenseur; Spa,https://www.mubawab-media.com/promotion/4/507F/logo/s/logo%20%289%29_81205531.avif,https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.27.47%20%282%29_81628244.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/Perspectiv%20les%20chenes%202_81205522.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.27.48%20%283%29_81628246.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/PERSPECTIVES%20LES%20CHENES%201_81205524.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.38%20%281%29_81246192.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.30.26%20%283%29_81628247.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.40%20%281%29_81246193.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.27.48%20%282%29_81628248.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.39%20%282%29_81246194.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.30.25%20%281%29_81628249.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.30.26%20%281%29_81628250.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-12-14%20at%2012.30.25_81628251.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.40_81246195.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.39_81246196.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.34%20%281%29_81246197.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.39%20%281%29_81246198.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.38_81246199.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.37%20%281%29_81246200.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.37_81246201.avif; https://www.mubawab-media.com/promotion/4/507F/pictures/h/WhatsApp%20Image%202025-10-16%20at%2009.38.36%20%283%29_81246214.avif,,,,False,,https://www.mubawab-media.com/promotion/4/507F/logo/s/logo%20%289%29_81205531.avif,,"{""nombre_appartements"": ""16""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.023753,search,True
4543,4543,RÉSIDENCE MYRIAM 3  Jardins de Cart...,https://www.mubawab.tn/fr/p/4543/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,Finalisé,,640000.0,"À partir de 
							640 000 TND",À partir de,0,0,,0,0,0,RÉSIDENCE MYRIAM 3  Jardins de Cart...,Écoles Hôpitaux,Jardin,,Parking; Jardin; Ascenseur; Spa; Sécurité,https://www.mubawab-media.com/promotion/4/543F/logo/s/logos-cipolin-al-fayrouz-hd_page-0001_81609244.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03181_81608780.avif,https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03181_81608780.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03169_81608785.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/34_81608782.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03166_81608786.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03144_81608781.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/586873044_1363438828901040_3103729564533999924_n%20%281%29_81608783.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/39_81608787.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03162_81608784.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/8_81608788.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/28_81608789.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03099_81608790.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/25_81608791.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03110_81608792.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03143_81608793.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/7_81608794.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/14_81608795.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/31_81608796.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03125_81608797.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/19_81608798.avif; https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03127_81608799.avif,,,https://www.youtube.com/embed/2iP2inAGl8Y?wmode=opaque&rel=0; https://www.youtube.com/watch?v=2iP2inAGl8Y,False,,https://www.mubawab-media.com/promotion/4/543F/logo/s/logos-cipolin-al-fayrouz-hd_page-0001_81609244.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.035411,search,True
4070,4070,Vente Local commercial de 159 m à Z...,https://www.mubawab.tn/fr/p/4070/details,Ezzahra,,,Ezzahra,Résidence,Haut standing,Finalisé,,700000.0,"À partir de 
							700 000 TND",À partir de,4402.5157232704405,159.0,159 m²,0,0,0,Il est bien situé dans un boulevard comm...,Écoles Hôpitaux,,,Spa,https://www.mubawab-media.com/promotion/4/070F/logo/s/236937077_3849793101791960_4525761390857377405_n_76304199.avif,https://www.mubawab-media.com/promotion/4/070F/pictures/h/WhatsApp%20Image%202024-06-04%20at%2010.00.28_76304197.avif; https://www.mubawab-media.com/promotion/4/070F/pictures/h/WhatsApp%20Image%202024-06-04%20at%2010.00.58_76304198.avif,,,,False,,https://www.mubawab-media.com/promotion/4/070F/logo/s/236937077_3849793101791960_4525761390857377405_n_76304199.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.042255,search,True
4518,4518,Résidence Mallorca  Jardins de Cart...,https://www.mubawab.tn/fr/p/4518/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,En cours de construction,,450000.0,"À partir de 
							450 000 TND",À partir de,0,0,,0,0,0,Résidence Mallorca  Jardins de Cart...,Écoles Hôpitaux,Jardin,,Parking; Jardin; Piscine; Ascenseur; Spa; Salle de sport; Sécurité,https://www.mubawab-media.com/promotion/4/518F/logo/s/313261822_173405062009210_2000719548649962272_n_81299113.avif,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/5_81322062.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/6_81322063.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/7_81322064.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/8_81322065.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/9_81322066.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/10_81322067.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/11_81322068.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/12_81322069.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/13_81322070.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/14_81322071.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/15_81322072.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/16_81322073.avif; https://www.mubawab-media.com/promotion/4/518F/pictures/h/17_81322074.avif,,,,False,,https://www.mubawab-media.com/promotion/4/518F/logo/s/313261822_173405062009210_2000719548649962272_n_81299113.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.054224,search,True
4207,4207,"Résidence ""Ella 2"" - El Ghazella",https://www.mubawab.tn/fr/p/4207/details,Raoued,,Cité el Ghaze,Cité el Ghazela à Raoued,Résidence,Haut standing,En cours de construction,,235000.0,"À partir de 
							235 000 TND",À partir de,0,0,,0,0,0,"Résidence ""Ella 2"" - El Ghazella",Écoles Hôpitaux,,,Climatisation; Parking; Isolation; Jardin; Ascenseur; Chauffage; Spa; Double vitrage; Sécurité,https://www.mubawab-media.com/promotion/4/207F/logo/s/WhatsApp%20Image%202025-02-11%20at%2010.36.55_79766008.avif,https://www.mubawab-media.com/promotion/4/207F/pictures/h/00%20%281%29_79130896.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/01%20%286%29_79130573.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/02%20%285%29_79130897.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/04%20%281%29_79130898.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0000_80712639.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0001_80712640.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0002_80712641.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0003_80712642.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0004_80712643.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0005_80712644.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0008_80712645.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0009_80712646.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0010_80712647.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0011_80712648.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0012_80712649.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0013_80712650.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0014_80712651.avif; https://www.mubawab-media.com/promotion/4/207F/pictures/h/s%2B3.origRGB.0015_80712652.avif,,,,False,,https://www.mubawab-media.com/promotion/4/207F/logo/s/WhatsApp%20Image%202025-02-11%20at%2010.36.55_79766008.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.061169,search,True
4083,4083,JINENE SOUKRA 1: Luxe et Confort à C...,https://www.mubawab.tn/fr/p/4083/details,,,Chotrana 3,Chotrana 3 à La Soukra,Résidence,Haut standing,Finalisé,,390000.0,"À partir de 
							390 000 TND",À partir de,0,0,,0,0,0,JINENE SOUKRA 1: Luxe et Confort à C...,Écoles Hôpitaux,,,Spa; Jardin,https://www.mubawab-media.com/promotion/4/083F/logo/s/252494653_6273843539354289_7977346562480780847_n_77084867.avif,https://www.mubawab-media.com/promotion/4/083F/pictures/h/Facade%20Commerce%20%2B%20Habitation_77084857.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/Facade%20entr%C3%A9e%20R%C3%A9sidence_77084854.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/Patio%20Int%C3%A9rieur%201_77084855.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/Patio%20Int%C3%A9rieur%202_77084856.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/Patio%20Int%C3%A9rieur%204_77084858.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/Facade%20commerce_77084859.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/1_81352719.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/2_81352720.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/5_81352721.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/6_81352722.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/7_81352723.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/13_81352724.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/14_81352725.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/15_81352726.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/16_81352727.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/18_81352728.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/19_81352729.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/20_81352730.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/22_81352731.avif; https://www.mubawab-media.com/promotion/4/083F/pictures/h/23_81352732.avif,,,,False,,https://www.mubawab-media.com/promotion/4/083F/logo/s/252494653_6273843539354289_7977346562480780847_n_77084867.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.068358,search,True
3432,3432,Résidenec Opera Garden II à Bhar Laz...,https://www.mubawab.tn/fr/p/3432/details,La Marsa,,Bhar Lazreg,Bhar Lazreg à La Marsa,Résidence,Haut standing,En cours de construction,,283000.0,"À partir de 
							283 000 TND",À partir de,0,0,,0,0,0,Résidenec Opera Garden II à Bhar Laz...,Écoles Hôpitaux,,,Concierge; Isolation; Parking; Salle de bain; Ascenseur; Chauffage; Spa; Double vitrage,https://www.mubawab-media.com/promotion/3/432F/logo/s/t%C3%A9l%C3%A9chargement%20%2812%29_20761187.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.50.39_911a771a_77952234.avif,https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.50.39_911a771a_77952234.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-04%20%C3%A0%2010.49.57_06df1993_77952232.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.53.41_ae15f1a4_77940913.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.43_5d7ce8fd_77940910.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.57_1965f443_77940904.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.43_785bcd2c_77940909.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/IMG-20240703-WA0050_77952958.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.57_ba562891_77940903.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.44_717ab57f_77940906.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.43_8325fd58_77940907.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.44_f9b763ae_77940908.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.54.12_b6b59c34_77940914.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.53.41_2b4a7bb1_77940915.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.54.13_3448c5c8_77940916.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.54.09_b8163c98_77940917.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.54.13_619dcf91_77940918.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/WhatsApp%20Image%202024-07-03%20%C3%A0%2018.55.59_2e3f4733_77940921.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/IMG-20240703-WA0037_77952960.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/IMG-20240703-WA0039_77952961.avif; https://www.mubawab-media.com/promotion/3/432F/pictures/h/IMG-20240703-WA0040_77952962.avif,,,https://www.youtube.com/embed/QZZD_9hgeGk?wmode=opaque&rel=0; https://www.youtube.com/watch?v=QZZD_9hgeGk,False,,https://www.mubawab-media.com/promotion/3/432F/logo/s/t%C3%A9l%C3%A9chargement%20%2812%29_20761187.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.081725,search,True
4171,4171,"Résidence NOUR AL MEDINA, La Nouvell...",https://www.mubawab.tn/fr/p/4171/details,,,,Nouvelle Medina,Résidence,Haut standing,En cours de construction,,146400.0,"À partir de 
							146 400 TND",À partir de,0,0,,0,0,0,"Résidence NOUR AL MEDINA, La Nouvell...",Écoles Hôpitaux,,,Parking; Spa,https://www.mubawab-media.com/promotion/4/171F/logo/s/Dark%20Blue%20and%20Gold%20Luxury%20Modern%20Real%20Estate%20Property%20Logo_81787490.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328.avif,https://www.mubawab-media.com/promotion/4/171F/pictures/h/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.4_78883042.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.3_78883041.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.2_78883040.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.1_78883039.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.5_78883043.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.6_78883044.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A2.7_78883045.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.1_78883046.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.2_78883047.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.3_78883048.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.4_78883049.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.5_78883050.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B1.6_78883051.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B2.1_78883052.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/B2.2_78883053.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A3.1_78883054.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A3.2_78883055.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A3.3_78883056.avif; https://www.mubawab-media.com/promotion/4/171F/pictures/h/A3.4_78883057.avif,,,https://www.youtube.com/embed/B0uDusBlY_4?wmode=opaque&rel=0; https://www.youtube.com/watch?v=B0uDusBlY_4,False,,https://www.mubawab-media.com/promotion/4/171F/logo/s/Dark%20Blue%20and%20Gold%20Luxury%20Modern%20Real%20Estate%20Property%20Logo_81787490.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.110564,search,True
4068,4068,Résidence Des Parcs aux jardins de C...,https://www.mubawab.tn/fr/p/4068/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,Finalisé,,350000.0,"À partir de 
							350 000 TND",À partir de,0,0,,0,0,0,Résidence Des Parcs aux jardins de C...,Écoles Hôpitaux,Jardin,,Terrasse; Parking; Spa; Jardin,https://www.mubawab-media.com/promotion/4/068F/logo/s/236937077_3849793101791960_4525761390857377405_n_76293332.avif,https://www.mubawab-media.com/promotion/4/068F/pictures/h/dd144ee8-7147-48d0-a586-fa77699495fc_76293315.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/dde1d54f-4671-442a-924b-a8cd945e9075_76293314.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/lac-immo-de-l-avenue_76293316.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.51%20%281%29_76293317.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.51%20%282%29_76293318.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.51%20%283%29_76293319.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.51%20%284%29_76293320.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.51_76293321.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52%20%281%29_76293322.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52%20%282%29_76293323.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52%20%283%29_76293324.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.52_76293325.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.53%20%281%29_76293326.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.53%20%282%29_76293327.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.53%20%283%29_76293328.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.53%20%284%29_76293329.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.53_76293330.avif; https://www.mubawab-media.com/promotion/4/068F/pictures/h/WhatsApp%20Image%202024-05-30%20at%2016.25.54_76293331.avif,,,,False,,https://www.mubawab-media.com/promotion/4/068F/logo/s/236937077_3849793101791960_4525761390857377405_n_76293332.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:03.115678,search,True
4535,4535,"Compound Palm House  Monastir, zone...",https://www.mubawab.tn/fr/p/4535/details,Monastir,,Zone Touristique,Zone Touristique à Monastir Ville,Villa,Haut standing,En cours de construction,,690000.0,"À partir de 
							690 000 TND",À partir de,0,0,,0,0,0,"Compound Palm House  Monastir, zone...",Écoles Hôpitaux,,,Concierge; Jardin; Piscine; Spa; Sécurité,https://www.mubawab-media.com/promotion/4/535F/logo/s/334128258_870388854042951_5375542705712357789_n_81495474.avif,https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.01%20%281%29_81495446.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.03_81495447.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/aa58cd0e-ac69-423c-8857-7141a2a2dc30_81495448.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.04_81495449.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.03%20%282%29_81495450.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.05%20%281%29_81495451.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.05_81495452.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/2466b1f6-33fc-40b0-aa94-4458bced3528_81495453.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.10_81495454.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.08_81495455.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.12_81495456.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.26_81495457.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.24_81495458.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.21_81495459.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.17_81495460.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.14_81495461.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.04%20%281%29_81495462.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.03%20%281%29_81495463.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/WhatsApp%20Image%202025-11-18%20at%2019.53.06_81495464.avif; https://www.mubawab-media.com/promotion/4/535F/pictures/h/d67f1503-312a-4c56-a547-20bc9b67ca58_81495465.avif,,,,False,,https://www.mubawab-media.com/promotion/4/535F/logo/s/334128258_870388854042951_5375542705712357789_n_81495474.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.038930,search,True
