id,titre,url,region,ville,quartier,adresse,type_terrain,vocation,prix,prix_text,prix_m2,surface,surface_text,situation_juridique,viabilisation,description_courte,description_complete,equipements,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,contact_info,date_scraping,page_source,is_valid
8202810,Terrain à vendre,https://www.mubawab.tn/fr/a/8202810/terrain-%C3%A0-vendre,,Raoued,Cité des Juges,"Cité des Juges, Raoued",Terrain,,87500.0,87 500 TND,87500.0,350.0,"350
						m²",,,"87 500 TND Terrain à vendre Cité des Juges, Raoued 350 m² Contacter Appelez WhatsApp","Terrain à vendre pour usage d'habitation à Raoued plage cité des juges, prés de la plage pas loin du port financier à 350 m².Prix : 250 DT/m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/202/810F/h/t%C3%A9l%C3%A9chargement%20%281%29_80889640.avif; https://www.mubawab-media.com/ad/8/202/810F/h/t%C3%A9l%C3%A9chargement%20%282%29_80889641.avif; https://www.mubawab-media.com/ad/8/202/810F/h/t%C3%A9l%C3%A9chargement%20%283%29_80889642.avif; https://www.mubawab-media.com/ad/8/202/810F/h/t%C3%A9l%C3%A9chargement%20%284%29_80889643.avif; https://www.mubawab-media.com/ad/8/202/810F/h/t%C3%A9l%C3%A9chargement_80889644.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:47:55.830296,search,True
7582997,A Vendre Terrain à Borj Touil,https://www.mubawab.tn/fr/a/7582997/a-vendre-terrain-%C3%A0-borj-touil,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,0,Prix à consulter,0,631.0,"631
						m²",,,"Prix à consulter A Vendre Terrain à Borj Touil Borj Touil, Raoued 631 m² Contacter Appelez WhatsApp","L’agence immobilière Good Life vous propose à la vente deux terrains de 631.5 m² chacun, ayant le même titre et situés à Borj Touil pas loin de Tunis City.Possibilité d’acheter tout le lot de 1263 m².Prix de vente: 277 MDPour un visite ou plus d'informations contacter votre courtier en immobilier Myriam Zahaf",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/582/997F/h/Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Copie-de-Myriam-Zahaf-1170x785_35480581.avif; https://www.mubawab-media.com/business/6/630F/s/Sans%20titre%20%284%29_13995753.avif; https://www.mubawab-media.com/ad/8/164/028F/m/Copy%20of%20O16%20project%20nuit%2002_80500701.avif; https://www.mubawab-media.com/ad/8/244/476F/m/Untitled%20design%20-%202025-10-31T103953.586_81327815.avif; https://www.mubawab-media.com/ad/8/262/962F/m/1000048916_81528335.avif,"{""type de bien"": ""Terrain""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:47:55.830296,search,True
8202043,Terrain à raoued,https://www.mubawab.tn/fr/a/8202043/terrain-%C3%A0-raoued,,Raoued,Raoued,"Raoued, Raoued",Terrain,,29000.0,29 000 TND,29000.0,145.0,"145
						m²",,,"29 000 TND Terrain à raoued Raoued, Raoued 145 m² Contacter Appelez WhatsApp",Terrain à raouedMsajel f dafter 5anaMsayej b sourePrix négociable,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/202/043F/h/1000001059_80881902.avif; https://www.mubawab-media.com/ad/8/202/043F/h/1000001060_80881903.avif; https://www.mubawab-media.com/ad/8/202/043F/h/1000001061_80881904.avif; https://www.mubawab-media.com/ad/8/196/366F/m/Affiche%20terrains%20%C3%A0%20vendre%20immobilier%20vert_80827178.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""Plain pied"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.70549"", ""longitude"": ""10.4132""}",{},{},2026-01-27T21:47:55.846138,search,True
8196366,À VENDRE – Terrain 160 m² à Raoued,https://www.mubawab.tn/fr/a/8196366/%C3%A0-vendre-%E2%80%93-terrain-160-m%C2%B2-%C3%A0-raoued,,Raoued,Raoued,"Raoued, Raoued",Terrain,,28000.0,28 000 TND,28000.0,160.0,"160
						m²",,,"28 000 TND À VENDRE – Terrain 160 m² à Raoued Raoued, Raoued 160 m² Contacter Appelez WhatsApp","Offrez-vous un emplacement idéal pour construire ou investir à Raoued, dans une zone en pleine expansion et à proximité de projets majeurs. A seulement 10 minutes de Tunis Bay Golf et 20 minutes du centre-ville de TunisProjet exclusif :16 lots au total – déjà 4 vendus, il reste 12 lots disponiblesCaractéristiques des terrains :Superficies disponibles : de 156 m² à 169 m²Voie projetée : largeur de 8 mètres pour une accessibilité optimalePrix : 175 DT/m²Exemple : terrain de 160 m² à seulement 28 000 DTIdéal pour :Un placement foncier sécuriséUn projet de construction résidentielleÀ proximité de :Tunis Bay Golf & MarinaGrandes surfaces et commercesÉcoles et servicesAccès rapide à l’autoroute et à la GP8Contactez notre conseiller e immobilier Momtez Belgasmi dès maintenant pour recevoir le plan des lots disponibles ou programmer une visite sur place.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/196/366F/h/Affiche%20terrains%20%C3%A0%20vendre%20immobilier%20vert_80827178.avif; https://www.mubawab-media.com/ad/8/202/043F/m/1000001059_80881902.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation, Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.396052,search,True
8199694,Forsa terrain,https://www.mubawab.tn/fr/a/8199694/forsa-terrain,,Raoued,Raoued,"Raoued, Raoued",Terrain,,0,Prix à consulter,0,276.0,"276
						m²",,,"Prix à consulter Forsa terrain Raoued, Raoued 276 m² Contacter Appelez WhatsApp",Terrain FORSA a vendre 276m ouverture sur 2 rues (6m de large)Prix : 350 dt/mEmplacement calme et accessible il ya même l'électricité juste a côté Dépôt Souidi.avant bureau de la poste.,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/199/694F/h/531210678_739539828943092_661327796427014928_n_80858866.avif; https://www.mubawab-media.com/ad/8/199/694F/h/530976464_739539908943084_6512132142426086124_n_80858867.avif; https://www.mubawab-media.com/ad/8/199/694F/h/532862819_739539942276414_8399962920762184097_n_80858868.avif; https://www.mubawab-media.com/ad/8/287/415F/m/IMG-20260113-WA0002_81795168.avif; https://www.mubawab-media.com/ad/8/274/716F/m/1766316509245_81658195.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.396052,search,True
8199303,Vente 1000 m2 à cite Chaker Raoued,https://www.mubawab.tn/fr/a/8199303/vente-1000-m2-%C3%A0-cite-chaker-raoued,,Raoued,Cité Chaker,"Cité Chaker, Raoued",Terrain,,0,Prix à consulter,0,1000.0,"1000
						m²",,,"Prix à consulter Vente 1000 m2 à cite Chaker Raoued Cité Chaker, Raoued 1000 m² Contacter Appelez WhatsApp",Vente 1000 m2 à cite Chaker Raoued,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/199/303F/h/WhatsApp%20Image%202025-08-08%20%C3%A0%2016.33.39_d6627109_80854690.avif; https://www.mubawab-media.com/ad/8/199/303F/h/WhatsApp%20Image%202025-08-08%20%C3%A0%2016.33.12_e872a628_80854691.avif; https://www.mubawab-media.com/ad/8/244/862F/m/1000008564_81333396.avif; https://www.mubawab-media.com/ad/8/231/344F/m/M%C3%A9dia%20%282%29_81193782.avif; https://www.mubawab-media.com/ad/8/193/357F/m/IMG_0505_80796570.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.408377,search,True
8198677,Vente de terrain à Borj Touil. Superficie 427 m²,https://www.mubawab.tn/fr/a/8198677/vente-de-terrain-%C3%A0-borj-touil-superficie-427-m%C2%B2,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,213500.0,213 500 TND,213500.0,427.0,"427
						m²",,,213 500 TND Vente de terrain à Borj Touil,"Nombreuses possibilités pour ce terrain à la vente. Prix 213 500 TND. Présente une surface totale de 427 m².Terrain à découvrir à Borj Touil, Raoued.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/198/677F/h/Screenshot_2024-07-16-19-01-46-23_92460851df6f172a4592fca41cc2d2e6_80848940.avif; https://www.mubawab-media.com/ad/8/198/677F/h/Screenshot_2024-07-16-19-01-34-81_92460851df6f172a4592fca41cc2d2e6_80848941.avif; https://www.mubawab-media.com/ad/8/198/677F/h/Screenshot_2024-07-16-19-01-27-59_92460851df6f172a4592fca41cc2d2e6_80848942.avif; https://www.mubawab-media.com/ad/8/198/677F/h/Screenshot_2024-07-16-19-01-06-38_92460851df6f172a4592fca41cc2d2e6_80848943.avif; https://www.mubawab-media.com/ad/8/198/677F/h/Screenshot_2024-07-16-19-00-54-84_92460851df6f172a4592fca41cc2d2e6_80848944.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.921352003207986"", ""longitude"": ""10.135462580308477""}",{},{},2026-01-27T21:49:36.415375,search,True
8198184,Terrain de 410m2 à vendre à Borj Touil,https://www.mubawab.tn/fr/a/8198184/terrain-de-410m2-%C3%A0-vendre-%C3%A0-borj-touil,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,114800.0,114 800 TND,114800.0,410.0,"410
						m²",,,"114 800 TND Terrain de 410m2 à vendre à Borj Touil Borj Touil, Raoued 410 m² Contacter Appelez WhatsApp","le terrain a une superficie de 410 m² et est situé à l’angle d’une rue, dans une zone résidentielle moderne.il se trouve aux environs de l’école nationale des prisons et de la rééducation.les papiers sont en règle et le prix est fixé à 280 d/m², légèrement négociable",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/198/184F/h/Screenshot_20250811_165931_Chrome_80844082.avif; https://www.mubawab-media.com/ad/8/198/184F/h/1000076212_80844083.avif; https://www.mubawab-media.com/ad/8/280/906F/m/WhatsApp%20Image%202026-01-05%20at%2017.26.26_81730380.avif; https://www.mubawab-media.com/ad/8/288/736F/m/IMG_0408_81809039.avif; https://www.mubawab-media.com/ad/8/146/437F/m/thumb_1098202_property_large_80334306.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.932333"", ""longitude"": ""10.142317""}",{},{},2026-01-27T21:49:36.418372,search,True
8197172,Terrain à Vendre Raoued 1000m² Constructible,https://www.mubawab.tn/fr/a/8197172/terrain-%C3%A0-vendre-raoued-1000m%C2%B2-constructible,,Raoued,Raoued,"Raoued, Raoued",Terrain Constructible,Constructible,0,Prix à consulter,0,1000.0,"1000
						m²",,,"Prix à consulter Terrain à Vendre Raoued 1000m² Constructible Raoued, Raoued 1000 m² Contacter Appelez WhatsApp","À vendre terrain constructible de 1000 m² situé dans une zone résidentielle en plein développement à Raoued, proche de Tunis.Le terrain est entièrement viabilisé, avec un titre foncier en règle, prêt à bâtir. Idéal pour investisseur, promoteur ou particulier souhaitant construire une villa spacieuse ou plusieurs maisons ou un dépôt.Possibilité de division en 2 ou 3 lots selon convenance, offrant flexibilité selon projet.Bonne opportunité d’investissement à Raoued",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/197/172F/h/WhatsApp%20Image%202025-08-10%20at%203.00.21%20PM_80834534.avif; https://www.mubawab-media.com/ad/8/287/415F/m/IMG-20260113-WA0002_81795168.avif; https://www.mubawab-media.com/ad/8/274/716F/m/1766316509245_81658195.avif; https://www.mubawab-media.com/ad/8/093/873F/m/604753661_1364575145459565_2992730978267395369_n_81835767.avif; https://www.mubawab-media.com/ad/8/242/289F/m/Screenshot_20251027-183224%7E2_81305300.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Commercial, Groupement d'habitation, Industriel, Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}","{""type_precis"": ""Constructible"", ""situation_juridique"": ""Titre foncier"", ""viabilisation"": ""Oui""}",{},2026-01-27T21:49:36.423375,search,True
8195258,Terrain à Cité Chaker,https://www.mubawab.tn/fr/a/8195258/terrain-%C3%A0-cit%C3%A9-chaker,,Raoued,Cité Chaker,"Cité Chaker, Raoued",Terrain,,211200.0,211 200 TND,211200.0,445.0,"445
						m²",,,"211 200 TND Terrain à Cité Chaker Cité Chaker, Raoued 445 m² Contacter Appelez WhatsApp",À côté d'un lotissement.Entouré de villas.Donne sur 3 ruelles et un affluent presque sec qui va devenir une route qui emmène à géant.,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/195/258F/h/1000049811_80816579.avif; https://www.mubawab-media.com/ad/8/195/258F/h/1000049814_80816580.avif; https://www.mubawab-media.com/ad/8/195/258F/h/1000049815_80816581.avif; https://www.mubawab-media.com/ad/8/195/258F/h/1000049812_80816582.avif; https://www.mubawab-media.com/ad/8/195/258F/h/1000049813_80816583.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa""}","{""latitude"": ""36.94958937245762"", ""longitude"": ""10.168822715947046""}","{""type_precis"": ""Lotissement""}",{},2026-01-27T21:49:36.431834,search,True
8193357,Vente terrain 1500 m2 raoued,https://www.mubawab.tn/fr/a/8193357/vente-terrain-1500-m2-raoued,,Raoued,Cité Chaker,"Cité Chaker, Raoued",Terrain,,0,Prix à consulter,0,1500.0,"1500
						m²",,,"Prix à consulter Vente terrain 1500 m2 raoued Cité Chaker, Raoued 1500 m² Contacter Appelez WhatsApp",À vendre 1500 m2 à raoued très bonne position papier en règle,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/193/357F/h/IMG_0505_80796570.avif; https://www.mubawab-media.com/ad/8/193/357F/h/IMG_0504_80796572.avif; https://www.mubawab-media.com/ad/8/278/068F/m/file_00000000bd687243b949a3c0ebafac7b_81695224.avif; https://www.mubawab-media.com/ad/8/244/862F/m/1000008564_81333396.avif; https://www.mubawab-media.com/ad/8/142/182F/m/Terrain_Raoued2_80270313.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.440838,search,True
8193282,Terrains à Vendre à Raouad,https://www.mubawab.tn/fr/a/8193282/terrains-%C3%A0-vendre-%C3%A0-raouad,,Raoued,Cité de la RTT 2,"Cité de la RTT 2, Raoued",Terrain,,150000.0,150 000 TND,150000.0,440.0,"440
						m²",,,"150 000 TND Terrains à Vendre à Raouad Cité de la RTT 2, Raoued 440 m² Contacter Appelez WhatsApp","A Vendre 2 Terrains de 440m² Chaque Lot, en Face de la Mer.A 300m de la Plage de RaouadBien pour Construire une Villa R2. Excellent emplacement avec un grand avenir et SuccèsEn Raison de sa Proximité avec Le Projet du Port Financier de Tunis et le Nouveau Terrain de GolfA 150.000 Chaque Lot 440m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/193/282F/h/Phto%20googel_80795784.avif; https://www.mubawab-media.com/ad/8/193/282F/h/t%C3%A9l%C3%A9chargement%20Rawad_80795785.avif; https://www.mubawab-media.com/ad/8/073/242F/m/thumb_900705_property_xlarge_79587046.avif; https://www.mubawab-media.com/ad/8/248/586F/m/terrain-a-vendre-2%20copie_81370409.avif; https://www.mubawab-media.com/ad/8/162/843F/m/IMG20240404112918%20%281%29_80489174.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.451861,search,True
8191420,Terrain en vente à Raoued. Superficie 763 m²,https://www.mubawab.tn/fr/a/8191420/terrain-en-vente-%C3%A0-raoued-superficie-763-m%C2%B2,,Raoued,Raoued,"Raoued, Raoued",Terrain,,310000.0,310 000 TND,310000.0,763.0,"763
						m²",,,310 000 TND Terrain en vente à Raoued,"Belle affaire pour ce terrain à vendre. Prix 310 000 TND. Superficie 763 m².Terrain à découvrir à gammarth west juste à côté de Flament rose, Raoued.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/191/420F/h/photo_00_80776411.avif; https://www.mubawab-media.com/ad/8/191/420F/h/photo_01_80776412.avif; https://www.mubawab-media.com/business/12/038F/s/cropped-first-immo-logo-e1724348806635.png_80078360.avif; https://www.mubawab-media.com/ad/8/164/024F/m/O16%20project%2001_80564462.avif; https://www.mubawab-media.com/ad/8/282/980F/m/thumb_1264854_property_xlarge_81831365.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.70549"", ""longitude"": ""10.4132""}",{},{},2026-01-27T21:49:36.454849,search,True
8190575,Terrain pour villa,https://www.mubawab.tn/fr/a/8190575/terrain-pour-villa,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,0,Prix à consulter,0,350.0,"350
						m²",,,"Prix à consulter Terrain pour villa Borj Touil, Raoued 350 m² Contacter Appelez WhatsApp",A vendre des lots de terrains a borj touil en cours de viabilisationa 5 minutes de géant opportunité a saisir,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/190/575F/h/1000016372_80768206.avif; https://www.mubawab-media.com/ad/8/287/415F/m/IMG-20260113-WA0002_81795168.avif; https://www.mubawab-media.com/ad/8/274/716F/m/1766316509245_81658195.avif; https://www.mubawab-media.com/ad/8/093/873F/m/604753661_1364575145459565_2992730978267395369_n_81835767.avif; https://www.mubawab-media.com/ad/8/231/344F/m/M%C3%A9dia%20%282%29_81193782.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954443999999995"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.458378,search,True
8188308,Terrain bâtir ou agricole,https://www.mubawab.tn/fr/a/8188308/terrain-b%C3%A2tir-ou-agricole,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain Agricole,Agricole,0,Prix à consulter,0,1138.0,"1138
						m²",,,"Prix à consulter Terrain bâtir ou agricole Borj Touil, Raoued 1138 m² Contacter Appelez WhatsApp",Terrain à bâtir wala agricole avec un puit sur le terrain,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/188/308F/h/6E9449C6-A3FB-4567-8148-87E25F1FE29A_80746440.avif; https://www.mubawab-media.com/ad/8/188/308F/h/C8589ED7-69E2-41FA-8A58-FE31E0F8A9AF_80746441.avif; https://www.mubawab-media.com/ad/8/188/308F/h/AAB4ACE2-E341-47B4-9773-5A0E5B869C1F_80746442.avif; https://www.mubawab-media.com/ad/8/287/415F/m/IMG-20260113-WA0002_81795168.avif; https://www.mubawab-media.com/ad/8/093/873F/m/604753661_1364575145459565_2992730978267395369_n_81835767.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.932333"", ""longitude"": ""10.142317""}",{},{},2026-01-27T21:49:36.463745,search,True
8167610,Terrain nu à Bou Hnach en face du Port Financier,https://www.mubawab.tn/fr/a/8167610/terrain-nu-%C3%A0-bou-hnach-en-face-du-port-financier,,Raoued,Bou Hnech,"Bou Hnech, Raoued",Terrain,,252000.0,252 000 TND,252000.0,2800.0,"2800
						m²",,,"252 000 TND Terrain nu à Bou Hnach en face du Port Financier Bou Hnech, Raoued 2800 m² Contacter Appelez WhatsApp",A vendre deux (2) lots de terrains de 2800 m2 en face du port financier TUNIS BAY à Bou Hnach2 parcelles à vendre(chaque parcelle contient 1400 m2)Une parcelle d'angle (facade sur 2 routes) et une parcelle derrierePapier en règleUne zone d'investissementPrix de vente : 90dt/m2Pour plus d’informations veuillez contacter le,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.17_80536346.avif; https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%283%29_80536347.avif; https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%282%29_80536348.avif; https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%281%29_80536349.avif; https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16_80536350.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.467753,search,True
